child_id,parent_id,match,date_binary,jac_total,title_similarity,content_similarity,sleutelwoorden_lenmatches,BT_TT_lenmatches,title_no_stop_lenmatches,1st_paragraph_no_stop_lenmatches,numbers_lenmatches
672797,672333,1,1.0,3.2434,1.0,1.0,3,2,2,22,25
672759,672333,1,1.0,0.581,0.2292,0.6966,1,1,0,4,1
672798,672333,1,1.0,1.0139,0.1115,0.7277,2,2,0,4,2
672801,672333,1,1.0,0.871,0.4471,0.4973,1,2,0,4,2
672875,672333,1,1.0,2.4205,0.2738,0.866,2,2,2,22,8
672851,672333,1,1.0,1.4173,0.0433,0.9346,1,2,1,12,2
672823,672333,1,1.0,0.9451,0.1743,0.8943,1,1,1,6,2
672824,672333,1,1.0,0.871,0.4471,0.4973,1,2,0,4,2
672827,672333,1,1.0,0.618,0.2117,0.7636,1,1,0,5,1
672857,668991,1,0.0,0.4288,0.1683,0.7186,0,1,1,4,0
672895,672333,1,1.0,3.2434,1.0,0.9978,3,2,2,22,25
670451,669767,1,1.0,3.1429,1.0,0.996,6,1,7,27,47
670471,669767,1,1.0,3.1429,0.6007,0.9991,6,1,7,27,47
670470,669767,1,1.0,3.1429,0.6007,0.9991,6,1,7,27,47
670469,669767,1,1.0,3.1429,0.6007,0.9991,6,1,7,27,47
670711,669767,1,1.0,1.2402,0.5671,0.8596,2,2,3,11,7
670674,669767,1,1.0,1.0157,0.351,0.915,2,0,4,11,4
670678,669767,1,1.0,1.0157,0.351,0.9186,2,0,4,11,4
670708,669767,1,1.0,0.8924,0.5883,0.9494,2,0,3,8,8
670377,669767,1,1.0,0.6841,0.6929,0.8571,2,0,2,5,8
670230,667320,1,0.0,0.3996,0.3689,0.6807,1,0,0,5,3
670261,669767,1,1.0,0.5087,0.1783,0.9007,1,0,2,4,4
670324,669767,1,1.0,0.5152,0.2848,0.761,1,0,2,5,3
670307,669767,1,1.0,0.6055,0.2848,0.6657,2,0,2,6,3
671038,667942,1,0.0,1.5978,0.3122,0.9393,3,2,1,10,9
670988,667320,1,0.0,0.8222,0.2965,0.8444,2,0,1,7,5
670931,669767,1,0.0,1.3543,0.6074,0.966,4,0,3,14,16
670934,669767,1,0.0,2.1894,1.0,0.9436,3,1,7,27,11
670896,667320,1,0.0,1.5903,0.5049,0.9286,4,1,2,12,8
670906,667320,1,0.0,0.2331,0.1916,0.8722,0,0,0,4,2
670796,669767,1,0.0,3.1429,1.0,0.9991,6,1,7,27,47
670794,669767,1,0.0,3.1429,1.0,0.9991,6,1,7,27,47
670797,669767,1,0.0,0.8924,0.5883,0.9497,2,0,3,8,8
670785,668991,1,0.0,3.1807,1.0,0.9002,4,4,3,25,22
670701,669767,1,1.0,0.6707,0.6306,0.9338,1,0,2,6,9
670691,669767,1,1.0,0.2431,0.3747,0.8611,1,0,1,2,0
670683,667320,1,0.0,2.1813,0.5454,0.9523,5,2,4,21,5
670673,667320,1,0.0,2.1813,0.5454,0.9516,5,2,4,21,5
670630,667320,1,0.0,0.4994,0.4372,0.9015,0,0,1,10,1
670528,669856,1,1.0,2.8258,1.0,0.9992,2,1,4,16,9
670558,667320,1,0.0,1.5817,0.7439,0.9261,5,2,1,15,6
670205,669856,1,1.0,1.8005,0.1749,0.8563,2,1,4,13,1
670231,669767,1,1.0,1.8309,0.481,0.9105,5,1,5,14,17
670232,668991,1,1.0,2.6976,0.8693,0.8519,4,2,3,25,16
670257,669767,1,1.0,2.8889,1.0,0.9737,5,1,7,27,38
670275,669767,1,1.0,2.1894,1.0,0.9436,3,1,7,27,11
670304,669767,1,1.0,1.8162,0.5284,0.9187,5,1,5,15,15
670321,669767,1,1.0,3.1429,1.0,0.9991,6,1,7,27,47
670386,669767,1,1.0,1.3301,0.4207,0.9593,3,1,3,11,15
670386,669767,1,1.0,1.3301,0.4207,0.9593,3,1,3,11,15
670386,669767,1,1.0,1.3301,0.4207,0.9593,3,1,3,11,15
670386,669767,1,1.0,1.3301,0.4207,0.9593,3,1,3,11,15
670233,668991,1,1.0,1.5923,0.8693,0.8026,1,1,1,25,10
670365,669767,1,1.0,0.898,0.3833,0.9215,2,0,4,6,5
670335,669767,1,1.0,0.7184,0.4126,0.9095,2,0,2,7,7
670169,669767,1,1.0,0.7184,0.6463,0.9095,2,0,2,7,7
670245,669767,1,1.0,0.6628,0.7104,0.7305,2,0,2,5,7
670260,669767,1,1.0,0.612,0.2525,0.878,2,0,2,7,2
670310,669767,1,1.0,0.612,0.2525,0.8059,2,0,2,7,2
670244,669767,1,1.0,0.6268,0.7293,0.7311,2,0,2,6,4
670144,667320,1,0.0,0.512,0.5777,0.8722,2,0,0,4,4
670150,669856,1,1.0,1.25,0.2159,0.6165,2,1,3,7,0
670149,667320,1,0.0,0.512,0.5777,0.8723,2,0,0,4,4
670146,667320,1,0.0,0.512,0.5777,0.8721,2,0,0,4,4
669890,669767,1,1.0,1.8027,0.7099,0.9507,4,1,5,16,16
669889,669856,1,1.0,2.154,0.3584,0.961,2,1,4,11,5
669892,669767,1,1.0,1.7523,0.7099,0.8886,3,1,6,15,12
669891,669856,1,1.0,2.154,0.3584,0.9634,2,1,4,11,5
669893,669767,1,1.0,2.631,0.5472,0.9264,5,2,7,21,27
669895,669767,1,1.0,1.6925,0.4544,0.9547,4,1,4,15,18
669871,668991,1,1.0,3.1807,1.0,0.9003,4,4,3,25,22
669879,667320,1,0.0,0.512,0.6042,0.8687,2,0,0,4,4
669661,668991,1,1.0,3.1078,0.676,0.903,4,4,3,24,21
669684,668991,1,1.0,1.8691,0.4979,0.8125,2,3,3,8,11
669813,669767,1,1.0,1.824,0.7012,0.9521,4,1,5,16,17
669820,669767,1,1.0,1.9981,0.7012,0.9438,4,1,6,17,18
669822,669767,1,1.0,1.3301,0.639,0.9594,3,1,3,11,15
669816,669767,1,1.0,1.4515,0.781,0.9597,2,0,5,13,16
669818,669767,1,1.0,1.3088,0.4235,0.9377,3,1,3,11,14
669825,669767,1,1.0,1.4828,0.639,0.9713,3,1,4,12,15
669828,669767,1,1.0,1.3301,0.639,0.9607,3,1,3,11,15
669838,669767,1,1.0,1.3301,0.639,0.9594,3,1,3,11,15
669847,669767,1,1.0,1.3933,0.639,0.9685,4,0,5,11,10
669846,669767,1,1.0,1.3088,0.4235,0.9377,3,1,3,11,14
669843,669767,1,1.0,1.3088,0.4235,0.9377,3,1,3,11,14
669842,669767,1,1.0,1.3088,0.4235,0.9377,3,1,3,11,14
669845,669767,1,1.0,1.7736,0.7012,0.9399,3,1,6,15,13
669853,669767,1,1.0,1.0795,0.7012,0.9175,2,0,4,11,7
669864,669767,1,1.0,1.301,0.5935,0.9428,4,1,3,10,12
669666,668991,1,1.0,1.8685,0.5453,0.7462,3,3,2,11,11
669839,669767,1,1.0,0.7609,0.639,0.9425,2,0,2,7,9
669848,669767,1,1.0,1.1077,0.639,0.895,3,0,4,9,8
669874,669767,1,1.0,1.8027,0.7099,0.9501,4,1,5,16,16
669714,669767,1,1.0,0.9272,0.314,0.9054,1,0,4,7,8
669713,669767,1,1.0,0.8633,0.3513,0.8634,1,0,4,7,5
669682,669767,1,1.0,0.6628,0.1973,0.6923,2,0,2,5,7
669821,667320,1,0.0,0.8433,0.5751,0.7034,1,1,1,6,5
669915,669767,1,1.0,1.3301,0.639,0.9594,3,1,3,11,15
669917,669767,1,1.0,1.3881,0.1982,0.9444,2,1,5,14,5
669913,668991,1,1.0,3.1807,1.0,0.9003,4,4,3,25,22
669923,669856,1,1.0,1.8005,0.1967,0.8583,2,1,4,13,1
669929,669767,1,1.0,2.545,0.7293,0.9759,4,1,7,23,30
669914,669767,1,1.0,0.7796,0.7293,0.7451,2,0,3,7,4
669925,669767,1,1.0,0.599,0.7293,0.7031,2,0,2,5,4
669863,667320,1,0.0,0.5456,0.423,0.9035,0,1,0,4,5
669935,669856,1,1.0,1.8005,0.1749,0.8564,2,1,4,13,1
669930,669767,1,1.0,1.0582,0.7099,0.9376,2,0,4,11,6
669932,669767,1,1.0,0.9428,0.7545,0.8697,1,0,3,9,12
669937,667320,1,0.0,0.3641,0.4849,0.8681,1,0,0,6,2
669956,669767,1,1.0,3.1429,1.0,0.9975,6,1,7,27,47
669953,669767,1,1.0,3.1429,0.9478,0.9992,6,1,7,27,47
669957,669856,1,1.0,1.8005,0.1749,0.854,2,1,4,13,1
669964,669856,1,1.0,1.8005,0.1967,0.8602,2,1,4,13,1
669958,669856,1,1.0,1.8005,0.1749,0.8588,2,1,4,13,1
669967,669767,1,1.0,1.6634,0.6313,0.9627,3,1,5,14,15
669965,669856,1,1.0,1.8005,0.1749,0.8564,2,1,4,13,1
669984,669767,1,1.0,0.9749,0.2575,0.9271,4,0,3,8,6
669968,669767,1,1.0,1.1303,0.1715,0.9101,4,0,3,9,12
669969,669767,1,1.0,1.0027,0.2575,0.9392,4,0,3,9,6
670004,669767,1,1.0,1.1303,0.1715,0.889,4,0,3,9,12
669963,669856,1,1.0,1.25,0.1967,0.5979,2,1,3,7,0
669960,669856,1,1.0,1.1136,0.1967,0.4571,2,1,3,4,0
669985,669767,1,1.0,1.0027,0.2575,0.938,4,0,3,9,6
670003,669856,1,1.0,1.25,0.1749,0.7176,2,1,3,7,0
670023,669767,1,1.0,0.9549,0.5612,0.9303,3,0,3,8,8
670228,667320,1,0.0,1.5716,0.3689,0.9125,5,2,1,10,8
670228,667320,1,0.0,1.5716,0.3689,0.9125,5,2,1,10,8
670228,667320,1,0.0,1.5716,0.3689,0.9125,5,2,1,10,8
670228,667320,1,0.0,1.5716,0.3689,0.9125,5,2,1,10,8
671061,669767,1,0.0,3.1429,0.9928,0.9976,6,1,7,27,47
671083,669767,1,0.0,1.9243,0.6007,0.9397,4,2,5,16,15
671143,667320,1,0.0,0.1351,0.4098,0.8919,0,0,0,5,0
673478,672333,1,1.0,1.9702,0.2449,0.927,2,2,2,12,6
673487,672333,1,1.0,2.0165,0.3766,0.7803,2,2,1,20,6
673488,672333,1,1.0,2.3213,0.2986,0.9119,2,2,2,15,12
673494,672333,1,1.0,1.0162,0.1811,0.8755,1,2,0,9,1
673484,672333,1,1.0,0.4563,0.24,0.8691,0,0,0,8,4
673483,672333,1,1.0,0.1511,0.2117,0.7481,0,0,0,3,1
673539,672333,1,1.0,2.6034,0.2619,0.9164,3,2,2,22,9
673549,672333,1,1.0,1.3862,0.2707,0.9067,1,1,2,9,4
673561,672333,1,1.0,0.9004,0.8546,0.9512,0,1,0,10,7
673542,672333,1,1.0,0.3611,0.168,0.8601,0,1,0,3,0
673550,672333,1,1.0,0.5893,0.1563,0.8899,0,1,0,7,2
673543,672333,1,1.0,0.5122,0.1566,0.8934,0,1,0,6,1
673676,672333,1,1.0,3.2434,1.0,0.9998,3,2,2,22,25
673687,672333,1,1.0,1.6904,0.6939,0.9337,0,2,2,10,8
673688,672333,1,1.0,0.541,0.2025,0.8649,1,1,0,4,0
673665,667320,1,0.0,1.5691,0.5999,0.9453,6,1,1,14,7
673783,673750,1,1.0,2.0627,0.8341,0.8819,6,2,2,10,22
673580,672333,1,1.0,0.4752,0.1566,0.8804,0,1,0,5,1
673563,667320,1,0.0,1.6442,0.5849,0.9068,5,1,1,15,9
673804,673750,1,1.0,2.6531,0.4102,0.9897,4,2,3,19,29
673808,673750,1,1.0,2.0627,0.8341,0.8808,6,2,2,10,22
673801,671438,1,1.0,2.6391,0.9468,0.9934,3,2,1,17,38
673813,673750,1,1.0,2.0627,0.8341,0.8792,6,2,2,10,22
673809,673750,1,1.0,1.9964,0.8341,0.9031,6,2,2,9,21
673811,673750,1,1.0,1.5384,0.4122,0.9638,6,0,2,11,9
673812,673750,1,1.0,1.5141,0.4122,0.9634,5,0,2,11,11
673789,673750,1,1.0,1.4224,0.8028,0.8794,4,0,2,8,15
673786,673750,1,1.0,1.093,0.4122,0.8864,4,0,2,7,4
673788,673750,1,1.0,1.1815,0.4833,0.9001,5,0,2,4,9
673790,673750,1,1.0,1.2748,0.4405,0.8384,6,1,0,9,13
673792,673750,1,1.0,1.2748,0.4405,0.8384,6,1,0,9,13
673800,673750,1,1.0,1.2748,0.4405,0.8528,6,1,0,9,13
673798,673750,1,1.0,0.6854,0.8028,0.436,2,0,1,5,5
673830,673750,1,1.0,2.0627,0.8341,0.8819,6,2,2,10,22
673915,673848,1,1.0,1.9763,0.553,0.9248,3,2,2,10,2
673939,673750,1,1.0,2.0627,0.8341,0.8847,6,2,2,10,22
673942,673848,1,1.0,1.9763,0.553,0.9248,3,2,2,10,2
673940,673848,1,1.0,1.9763,0.553,0.9248,3,2,2,10,2
673941,673848,1,1.0,1.9763,0.553,0.9248,3,2,2,10,2
673949,673750,1,1.0,1.615,0.335,0.8504,3,0,3,15,7
673992,673750,1,1.0,2.5406,0.3926,0.9225,6,2,3,13,28
673996,673750,1,1.0,2.6149,0.9333,0.9395,6,3,3,18,19
673916,673750,1,1.0,1.2023,0.0372,0.9132,3,0,2,11,5
673999,673750,1,1.0,1.8299,0.8172,0.8276,4,2,2,10,19
673917,673750,1,1.0,1.1623,0.0372,0.9133,3,0,2,10,5
673822,673750,1,1.0,1.4224,0.8028,0.8776,4,0,2,8,15
673832,673750,1,1.0,1.4224,0.8028,0.8395,4,0,2,8,15
673826,673750,1,1.0,1.1699,0.4122,0.931,5,0,2,7,4
673825,673750,1,1.0,1.1699,0.4122,0.9115,5,0,2,7,4
673874,673750,1,1.0,1.0823,0.0372,0.9301,3,0,2,8,5
673946,673750,1,1.0,1.2823,0.0372,0.9253,3,0,3,8,5
673871,673750,1,1.0,1.0033,0.4416,0.9261,2,0,1,9,11
673859,673750,1,1.0,0.8181,0.2786,0.8115,2,0,1,7,7
673857,673848,1,1.0,1.6184,0.9588,0.9496,1,0,2,7,3
673870,673848,1,1.0,1.6184,0.9588,0.9776,1,0,2,7,3
673817,673750,1,1.0,0.6591,0.8028,0.3666,2,0,1,5,4
673827,673750,1,1.0,0.6591,0.8028,0.3666,2,0,1,5,4
673833,673750,1,1.0,0.7938,0.3269,0.9109,2,0,2,6,0
673835,673750,1,1.0,0.4085,0.8341,0.6569,1,0,0,5,5
673866,673750,1,1.0,0.2065,0.0614,0.101,2,0,0,0,2
673875,673750,1,1.0,0.6728,0.4935,0.8651,2,0,1,6,3
673868,673750,1,1.0,0.9811,1.0,0.7467,1,0,0,18,7
673892,673750,1,1.0,0.6465,0.1885,0.9058,2,0,1,6,2
673876,673750,1,1.0,0.4465,0.1885,0.9009,2,0,0,6,2
673947,673750,1,1.0,0.6465,0.1885,0.898,2,0,1,6,2
673944,673750,1,1.0,0.5128,0.1885,0.838,2,0,0,7,3
674065,673848,1,1.0,2.2118,1.0,0.9946,2,1,2,14,3
673989,673848,1,1.0,0.6579,0.553,0.9201,1,0,2,3,0
674000,673750,1,1.0,0.4328,0.1885,0.8307,2,0,0,5,3
673991,673750,1,1.0,1.0074,0.9333,0.7749,1,0,0,18,8
674004,673750,1,1.0,0.4748,0.3174,0.897,1,0,0,6,6
674085,673750,1,1.0,2.0627,0.5431,0.8905,6,2,2,10,22
674006,673848,1,1.0,1.1079,0.2444,0.8508,1,2,3,3,0
674009,673750,1,1.0,1.2697,0.2573,0.9579,3,0,3,9,3
674007,673750,1,1.0,0.4728,0.1885,0.8365,2,0,0,6,3
674024,673848,1,1.0,1.0684,0.2085,0.7536,1,0,3,7,0
674089,673848,1,1.0,2.4618,0.906,0.9995,2,1,2,14,4
674090,673848,1,1.0,2.4618,0.906,0.9995,2,1,2,14,4
674025,673750,1,1.0,0.4728,0.1885,0.8328,2,0,0,6,3
674026,673750,1,1.0,1.2823,0.0372,0.929,3,0,3,8,5
674027,673750,1,1.0,1.2823,0.0372,0.927,3,0,3,8,5
674096,673848,1,1.0,2.2118,0.6917,0.9769,2,1,2,14,3
674122,673750,1,1.0,1.8495,0.6309,0.8495,6,1,3,11,9
674124,673750,1,1.0,2.0627,0.8341,0.8772,6,2,2,10,22
674163,673848,1,1.0,1.9618,0.3328,0.9724,2,1,2,14,2
674097,672333,1,1.0,1.4173,0.1785,0.9202,1,2,1,12,2
674086,673750,1,1.0,1.3656,0.4603,0.9165,3,2,0,9,21
674093,673750,1,1.0,0.7128,0.0372,0.9339,2,0,1,7,3
674129,673750,1,1.0,0.7128,0.0372,0.9248,2,0,1,7,3
674127,673848,1,1.0,1.4211,0.665,0.9107,1,0,2,8,2
674063,673750,1,1.0,0.9011,0.9333,0.7419,1,0,0,16,7
674064,673750,1,1.0,0.2065,0.0614,0.08,2,0,0,0,2
674091,667320,1,0.0,2.1087,0.7472,0.9411,5,1,4,16,8
674094,673750,1,1.0,0.7654,0.1285,0.9475,2,0,1,7,5
674121,667942,1,0.0,1.7669,0.2524,0.9252,4,1,2,9,8
674126,673750,1,1.0,0.8003,0.5949,0.4467,4,0,1,6,2
674161,673750,1,1.0,0.7815,0.7687,0.8804,5,0,0,4,9
674161,673750,1,1.0,0.7815,0.7687,0.8804,5,0,0,4,9
674161,673750,1,1.0,0.7815,0.7687,0.8804,5,0,0,4,9
674161,673750,1,1.0,0.7815,0.7687,0.8804,5,0,0,4,9
674164,673750,1,1.0,0.7815,0.7687,0.8804,5,0,0,4,9
674128,673750,1,1.0,0.4865,0.4603,0.7665,2,0,1,2,2
674158,673750,1,1.0,0.8003,0.6309,0.4674,4,0,1,6,2
674169,672333,1,1.0,1.4203,0.1857,0.9026,1,2,1,11,3
674155,673750,1,1.0,0.7815,0.7687,0.8804,5,0,0,4,9
674156,673750,1,1.0,0.4085,0.5431,0.6184,1,0,0,5,5
674157,673750,1,1.0,0.5788,0.6966,0.7746,4,1,0,4,0
674171,673750,1,1.0,0.9203,0.3127,0.8449,4,0,1,9,2
674180,673750,1,1.0,2.2847,0.5877,0.9619,4,2,3,19,15
674175,673750,1,1.0,0.7815,0.7687,0.8804,5,0,0,4,9
674174,673848,1,1.0,1.3684,1.0,0.9044,1,0,2,7,2
674181,673750,1,1.0,0.7815,0.7687,0.8804,5,0,0,4,9
674183,672333,1,1.0,1.612,0.1259,0.8493,2,2,1,8,7
674206,673750,1,1.0,3.2438,1.0,0.9981,6,2,4,19,38
674203,673750,1,1.0,1.778,0.6349,0.952,7,1,1,14,14
674298,673750,1,1.0,3.2438,1.0,0.9995,6,2,4,19,38
674305,672333,1,1.0,1.612,0.1259,0.8493,2,2,1,8,7
674301,673750,1,1.0,2.196,0.4194,0.983,3,0,3,19,23
674353,673750,1,1.0,2.0627,0.8341,0.8776,6,2,2,10,22
674413,673750,1,1.0,2.3499,0.4824,0.9845,5,0,3,19,23
674462,673750,1,1.0,2.1233,0.7177,0.9615,7,1,3,10,18
674460,673750,1,1.0,2.1233,0.7177,0.9616,7,1,3,10,18
674554,673750,1,1.0,1.9548,0.5957,0.8999,6,1,3,11,13
674552,673848,1,1.0,2.2118,0.4765,0.9945,2,1,2,14,3
726965,725838,1,1.0,1.5879,0.4774,0.8576,3,1,3,10,6
726968,725838,1,1.0,1.7271,0.7113,0.9118,1,1,5,13,9
726983,725838,1,1.0,2.8393,0.7674,0.9957,3,0,5,20,26
726955,726903,1,1.0,1.8409,0.4945,0.7437,3,1,4,20,6
726973,726903,1,1.0,1.8409,0.4082,0.6435,3,1,4,20,6
726981,726903,1,1.0,1.8409,0.4945,0.7689,3,1,4,20,6
726974,726903,1,1.0,1.8409,0.4945,0.7603,3,1,4,20,6
726962,726903,1,1.0,1.8409,0.4945,0.7476,3,1,4,20,6
726956,726903,1,1.0,1.8409,0.4945,0.7476,3,1,4,20,6
726971,726903,1,1.0,1.8409,0.4945,0.7483,3,1,4,20,6
726990,726903,1,1.0,2.2073,0.6895,0.9297,4,2,3,24,9
726988,726903,1,1.0,1.8409,0.4009,0.6434,3,1,4,20,6
726984,726903,1,1.0,1.8409,0.4945,0.7498,3,1,4,20,6
726448,725838,1,1.0,1.3562,0.0,0.8941,1,1,5,8,4
726449,725838,1,1.0,1.2788,0.0506,0.8753,3,1,2,7,4
726512,725837,1,1.0,2.4288,0.9741,0.9082,6,1,4,11,10
726515,725837,1,1.0,2.4288,0.9741,0.9096,6,1,4,11,10
726453,725837,1,1.0,1.6891,0.7653,0.8609,4,2,3,10,2
726481,725837,1,1.0,1.388,0.1923,0.8904,5,1,3,6,2
726507,725837,1,1.0,1.5691,0.1923,0.873,4,2,3,7,2
726506,725837,1,1.0,1.2982,0.1586,0.8811,2,0,4,9,2
726580,725838,1,1.0,1.8168,0.592,0.8725,2,1,5,13,7
726679,725838,1,1.0,1.321,0.1079,0.7881,2,1,4,8,2
726676,725837,1,1.0,1.517,0.733,0.8676,3,1,4,8,2
726658,725838,1,1.0,1.2285,0.1079,0.904,1,0,5,9,3
726542,725837,1,1.0,1.5691,0.1923,0.8739,4,2,3,7,2
726656,725838,1,1.0,1.038,0.4899,0.8662,2,1,2,6,3
726617,725838,1,1.0,1.1653,0.5942,0.9241,1,0,3,11,6
726592,725838,1,1.0,1.0705,0.4403,0.9237,1,0,4,7,4
726741,725837,1,1.0,1.3903,0.4967,0.8103,3,1,3,9,2
726863,725837,1,1.0,1.5691,0.2736,0.8716,4,2,3,7,2
726745,725838,1,1.0,1.2793,0.1688,0.8617,1,1,5,8,2
726857,725838,1,1.0,1.326,0.5514,0.9257,1,0,4,12,6
726836,725837,1,1.0,1.2951,0.6332,0.8919,2,0,4,7,3
726794,725838,1,1.0,1.1506,0.308,0.7927,2,2,1,7,5
726861,725838,1,1.0,1.1506,0.4686,0.8042,2,1,2,7,5
726747,725838,1,1.0,1.2344,0.1079,0.7865,2,0,4,8,3
726967,725837,1,1.0,1.6158,0.4967,0.8199,4,1,4,9,2
726435,715672,1,0.0,1.4425,0.2129,0.8624,4,1,2,6,5
726445,725837,1,1.0,1.0289,0.7553,0.8887,2,1,1,4,5
726440,725837,1,1.0,0.746,0.1342,0.8369,1,0,2,5,2
726454,725838,1,1.0,0.6181,0.0655,0.8183,0,1,1,6,4
726451,725837,1,1.0,0.6443,0.1753,0.8553,2,1,1,4,0
726455,725837,1,1.0,0.6782,0.1294,0.8664,2,0,1,6,2
726452,725837,1,1.0,0.8267,0.026,0.8319,3,0,2,6,1
726465,725837,1,1.0,1.0689,0.7265,0.8491,2,1,1,5,5
726480,725837,1,1.0,0.9648,0.3459,0.8705,2,1,2,4,2
726543,725837,1,1.0,0.4867,0.4712,0.7639,0,1,1,3,0
726599,724279,1,0.0,0.2184,0.1081,0.8965,1,0,0,6,1
726622,725838,1,1.0,0.2349,0.7864,0.5336,0,1,0,2,1
726659,725837,1,1.0,0.8782,0.3238,0.877,2,1,1,6,2
726677,725837,1,1.0,0.5793,0.134,0.8441,1,0,1,5,2
726678,725837,1,1.0,0.706,0.2581,0.8684,1,0,2,4,2
726693,725837,1,1.0,1.0017,0.4306,0.9072,2,0,2,8,3
726790,725837,1,1.0,1.357,0.403,0.7983,3,1,4,4,2
726746,725837,1,1.0,1.2491,0.211,0.8409,4,0,3,9,2
726714,725837,1,1.0,0.786,0.3487,0.871,1,0,2,6,2
726715,725837,1,1.0,1.0637,0.2604,0.9032,3,1,2,5,2
726713,725837,1,1.0,1.0017,0.4306,0.9023,2,0,2,8,3
726860,725838,1,1.0,1.1506,0.2503,0.8554,2,0,3,7,5
726798,725838,1,1.0,0.8626,0.3513,0.8391,0,1,3,8,2
726966,724486,1,0.0,2.7207,0.5243,0.9099,4,1,5,17,7
726979,724486,1,0.0,2.3831,0.4745,0.9414,3,2,4,14,4
726975,724486,1,0.0,2.3831,0.4745,0.941,3,2,4,14,4
726978,725838,1,1.0,0.7674,0.3575,0.7606,2,1,1,3,2
727005,724486,1,0.0,2.1989,0.6318,0.9092,3,2,3,17,3
727053,724486,1,0.0,1.563,0.3442,0.8971,2,1,4,8,2
727056,724486,1,0.0,0.7642,0.5079,0.8765,2,1,0,3,1
727057,724486,1,0.0,0.7875,0.3867,0.8798,2,1,0,4,1
727095,725838,1,1.0,0.4373,0.491,0.7499,1,0,1,3,1
727117,724486,1,0.0,1.5269,0.4085,0.8592,2,1,4,16,0
727099,724486,1,0.0,2.4064,0.4745,0.9414,3,2,4,15,4
727189,726903,1,1.0,2.9784,1.0,0.9921,4,2,4,35,18
727122,706872,1,0.0,2.2719,0.4808,0.9311,2,0,5,23,9
727126,724486,1,0.0,0.1809,0.1696,0.8433,0,0,0,3,1
727125,724486,1,0.0,1.1514,0.225,0.8975,2,1,3,6,0
727182,725837,1,1.0,0.6879,0.4165,0.8816,2,0,2,4,1
727183,725838,1,1.0,1.1447,0.4473,0.8655,1,1,3,8,5
727186,725838,1,1.0,1.1447,0.4473,0.8633,1,1,3,8,5
727213,724486,1,0.0,1.2867,0.3244,0.8625,1,1,2,9,3
727221,726903,1,1.0,1.7259,0.2017,0.8369,4,1,4,20,0
727044,727024,1,1.0,2.4694,0.3712,0.976,1,3,2,14,4
727043,727024,1,1.0,2.4694,0.3712,0.976,1,3,2,14,4
727102,727024,1,1.0,1.0528,0.3529,0.9249,1,0,2,7,1
727071,727023,1,1.0,2.2866,0.5534,0.9175,2,1,5,8,8
727076,727023,1,1.0,2.2866,0.5534,0.9305,2,1,5,8,8
727048,727023,1,1.0,2.2866,0.5534,0.9206,2,1,5,8,8
727052,727023,1,1.0,1.7152,0.5092,0.6175,2,1,5,8,0
727127,727023,1,1.0,2.0723,0.3351,0.9209,2,1,5,8,5
727104,727023,1,1.0,2.2866,0.5534,0.9206,2,1,5,8,8
727041,727022,1,1.0,1.6444,0.552,0.9616,1,1,3,22,3
727072,727022,1,1.0,1.6444,0.552,0.9602,1,1,3,22,3
727045,727022,1,1.0,1.6444,0.552,0.9622,1,1,3,22,3
727148,727022,1,1.0,2.7833,1.0,0.9873,3,1,3,30,12
727123,727022,1,1.0,1.9778,0.6613,0.9734,1,1,3,19,8
727115,727022,1,1.0,1.9778,0.6613,0.9734,1,1,3,19,8
727124,727022,1,1.0,0.4722,0.1868,0.8185,0,0,1,8,1
727214,727022,1,1.0,1.95,0.9246,0.9393,1,1,2,30,6
727188,727022,1,1.0,0.6944,0.6613,0.8363,1,0,1,7,3
727263,725838,1,1.0,1.8942,0.4863,0.9412,3,0,5,14,7
727300,725838,1,1.0,2.3187,0.61,0.9652,3,1,5,17,12
727300,725838,1,1.0,2.3187,0.61,0.9652,3,1,5,17,12
727300,725838,1,1.0,2.3187,0.61,0.9652,3,1,5,17,12
727300,725838,1,1.0,2.3187,0.61,0.9652,3,1,5,17,12
727301,726903,1,1.0,3.3851,0.7033,0.9905,4,3,4,35,24
727303,725838,1,1.0,1.4867,0.552,0.9328,1,0,5,13,6
727339,727024,1,1.0,2.4694,0.3712,0.9809,1,3,2,14,4
727326,725838,1,1.0,1.3759,0.5584,0.8607,2,0,3,9,9
727258,726903,1,1.0,1.437,0.4787,0.601,3,1,4,10,2
727342,727023,1,1.0,2.2866,0.5534,0.9259,2,1,5,8,8
727222,724486,1,0.0,0.3237,0.2652,0.8826,0,0,1,3,1
727343,725838,1,1.0,2.3008,0.6229,0.9627,3,0,5,20,12
727260,724486,1,0.0,1.7439,0.4247,0.8873,2,1,4,11,3
727261,724486,1,0.0,0.9207,0.4642,0.9084,2,0,2,7,2
727286,724486,1,0.0,2.3601,0.5176,0.9221,4,2,3,9,5
727304,727022,1,1.0,1.7,0.3563,0.9256,1,1,3,21,4
727305,724486,1,0.0,2.1428,0.3904,0.8422,3,2,4,18,1
727289,724486,1,0.0,0.0233,0.2845,0.8685,0,0,0,1,0
727365,725838,1,1.0,1.6566,0.5602,0.7966,3,0,4,13,5
727357,724486,1,0.0,1.4341,0.5248,0.7503,3,1,3,8,1
727363,724486,1,0.0,2.105,0.3343,0.924,4,1,4,11,4
727367,724486,1,0.0,0.1661,-0.0481,0.8294,0,0,1,1,0
727364,725838,1,1.0,1.326,0.5757,0.9278,1,0,4,12,6
